label	predict	scores
-1	-1	-4.03357
-1	-1	-5.1121
-1	-1	-3.47422
-1	-1	-4.5374
-1	-1	-3.57689
-1	-1	-2.51764
-1	-1	-4.92578
-1	-1	-4.86521
-1	-1	-2.49495
-1	-1	-3.65147
-1	-1	-5.5436
-1	-1	-3.54596
-1	-1	-4.9322
-1	-1	-3.71564
-1	-1	-3.6582
-1	-1	-3.90614
-1	-1	-2.20538
-1	-1	-3.4272
-1	-1	-3.44731
-1	-1	-5.1974
-1	-1	-3.28105
-1	-1	-3.65927
-1	-1	-2.70285
-1	-1	-3.39583
-1	-1	-4.02374
-1	-1	-4.63237
-1	-1	-2.91062
-1	-1	-4.31414
-1	-1	-3.55528
-1	-1	-3.51953
-1	-1	-4.34069
-1	-1	-5.2401
-1	-1	-3.20243
-1	-1	-3.26787
-1	-1	-2.41362
-1	-1	-2.78601
-1	-1	-2.07385
-1	-1	-3.28212
-1	-1	-3.54997
-1	-1	-4.16137
-1	-1	-4.37972
-1	-1	-3.746
-1	-1	-2.49508
-1	-1	-2.64288
-1	-1	-3.44572
-1	-1	-3.95765
-1	-1	-3.4991
-1	-1	-5.48638
-1	-1	-4.83859
-1	-1	-3.55274
-1	-1	-4.60528
-1	-1	-3.70483
-1	-1	-2.83198
-1	-1	-4.04566
-1	-1	-3.33702
-1	-1	-4.37225
-1	-1	-3.44678
-1	-1	-2.89233
-1	-1	-2.7115
-1	-1	-5.93495
-1	-1	-2.90752
-1	-1	-2.60339
-1	-1	-3.83834
-1	-1	-3.83833
-1	-1	-3.46245
-1	-1	-3.78184
-1	-1	-4.72648
-1	-1	-3.59812
-1	-1	-3.72399
-1	-1	-4.50151
-1	-1	-3.91232
-1	-1	-2.71454
-1	-1	-1.44046
-1	-1	-5.23195
-1	-1	-2.58531
-1	-1	-1.89878
-1	-1	-3.03488
-1	-1	-4.30771
-1	-1	-2.40153
-1	-1	-4.52539
-1	-1	-4.22888
-1	-1	-4.21227
-1	-1	-5.65637
-1	-1	-4.1776
-1	-1	-3.18898
-1	-1	-4.26448
-1	-1	-2.53216
-1	-1	-3.14564
-1	-1	-3.02421
-1	-1	-4.62538
-1	-1	-3.19415
-1	-1	-5.11295
-1	-1	-5.00768
-1	-1	-2.81582
-1	-1	-3.92485
-1	-1	-4.86873
-1	-1	-0.85063
-1	-1	-4.27602
-1	-1	-3.59935
-1	-1	-3.45872
-1	-1	-4.47126
-1	-1	-5.34303
-1	-1	-4.26934
-1	-1	-4.9899
-1	-1	-3.27108
-1	-1	-4.57171
-1	-1	-4.02661
-1	-1	-2.42728
-1	-1	-3.282
-1	-1	-2.27699
-1	-1	-2.92648
-1	-1	-3.50498
-1	-1	-5.32046
-1	-1	-4.1478
-1	-1	-2.79126
-1	-1	-5.32046
-1	-1	-3.51742
-1	-1	-4.5798
-1	-1	-4.99108
-1	-1	-2.64905
-1	-1	-4.41579
-1	-1	-3.8539
-1	-1	-4.2345
-1	-1	-2.31294
-1	-1	-4.82735
-1	-1	-3.99467
-1	-1	-1.90278
-1	-1	-5.58751
-1	-1	-4.17106
-1	-1	-3.71658
-1	-1	-4.79136
-1	-1	-2.27799
-1	-1	-5.08411
-1	-1	-3.87168
-1	-1	-3.93176
-1	-1	-3.62883
-1	-1	-4.90325
-1	-1	-4.50719
-1	-1	-4.7394
-1	-1	-4.7695
-1	-1	-4.84769
-1	-1	-3.56115
-1	-1	-4.90169
-1	-1	-2.69513
-1	-1	-6.24655
-1	-1	-3.32827
-1	-1	-3.10574
-1	-1	-3.60727
-1	-1	-3.67105
-1	-1	-3.61879
-1	-1	-5.61692
-1	-1	-2.7115
-1	-1	-4.09382
-1	-1	-1.71501
-1	-1	-3.83441
-1	-1	-4.73498
-1	-1	-3.72403
-1	-1	-1.78774
-1	-1	-3.99416
-1	-1	-1.33611
-1	-1	-3.89999
-1	-1	-2.96956
-1	-1	-3.85743
-1	-1	-1.56629
-1	-1	-3.46245
-1	-1	-5.54144
-1	-1	-3.49989
-1	-1	-3.37446
-1	-1	-2.99532
-1	-1	-3.32167
-1	-1	-4.28832
-1	-1	-4.31355
-1	-1	-3.08834
-1	-1	-4.39677
-1	-1	-3.30843
-1	-1	-3.91254
-1	-1	-2.52772
-1	-1	-4.10574
-1	-1	-5.53074
-1	-1	-3.32709
-1	-1	-2.19057
-1	-1	-4.6096
-1	-1	-4.83388
-1	-1	-3.73055
-1	-1	-4.019
-1	-1	-4.69216
-1	-1	-3.08516
-1	-1	-3.9674
-1	-1	-3.02428
-1	-1	-4.97299
-1	-1	-4.52633
-1	-1	-2.90784
-1	-1	-4.13245
-1	-1	-3.62144
-1	-1	-3.4753
-1	-1	-3.67366
-1	-1	-2.8747
-1	-1	-3.04568
-1	-1	-6.13578
-1	-1	-3.31473
-1	-1	-4.4472
-1	-1	-5.25455
-1	-1	-2.96999
-1	-1	-4.72708
-1	-1	-4.11519
-1	-1	-3.6922
-1	-1	-3.2652
-1	-1	-2.78601
-1	-1	-5.81182
-1	-1	-1.99019
-1	-1	-4.59012
-1	-1	-3.33187
-1	-1	-2.81899
-1	-1	-3.08781
-1	-1	-4.16961
-1	-1	-2.98326
-1	-1	-3.5327
-1	-1	-2.81278
-1	-1	-3.74706
-1	-1	-2.19109
-1	-1	-2.86234
-1	-1	-4.30932
-1	-1	-5.23456
-1	-1	-4.56174
-1	-1	-4.1312
-1	-1	-3.83241
-1	-1	-2.11215
-1	-1	-2.76498
-1	-1	-5.11544
-1	-1	-3.96758
-1	-1	-2.25445
-1	-1	-3.3446
-1	-1	-4.26435
-1	-1	-1.17672
-1	-1	-2.39357
-1	-1	-4.9092
-1	-1	-4.14459
-1	-1	-3.42472
-1	-1	-4.54239
-1	-1	-4.94292
-1	-1	-3.44731
-1	-1	-4.31987
-1	-1	-3.91232
-1	-1	-3.71564
-1	-1	-4.0785
-1	-1	-3.85124
-1	-1	-3.90675
-1	-1	-3.4104
-1	-1	-2.82572
-1	-1	-4.5383
-1	-1	-3.41378
-1	-1	-3.69133
-1	-1	-5.12527
-1	-1	-4.22177
-1	-1	-4.27926
-1	-1	-5.13945
-1	-1	-3.62
-1	-1	-2.5859
-1	-1	-3.62946
-1	-1	-4.24675
-1	-1	-4.22516
-1	-1	-0.335323
-1	-1	-5.44989
-1	-1	-4.38396
-1	-1	-3.83441
-1	-1	-5.19934
-1	-1	-3.30604
-1	-1	-3.8249
-1	-1	-4.36344
-1	-1	-3.50019
-1	-1	-3.81074
-1	-1	-4.02247
-1	-1	-2.69366
-1	-1	-4.82928
-1	-1	-4.97052
-1	-1	-3.94593
-1	-1	-4.51567
-1	-1	-3.4104
-1	-1	-3.22304
-1	-1	-2.30495
-1	-1	-5.59642
-1	-1	-4.57885
-1	-1	-4.60978
-1	-1	-5.45623
-1	-1	-2.98326
-1	-1	-2.49026
-1	-1	-2.71955
-1	-1	-2.91253
-1	-1	-3.20463
-1	-1	-5.75135
-1	-1	-4.99658
-1	-1	-3.71658
-1	-1	-2.17284
-1	-1	-4.41966
-1	-1	-4.4081
-1	-1	-4.26302
-1	-1	-3.42238
-1	-1	-3.05213
-1	-1	-3.44777
-1	-1	-4.94946
-1	-1	-5.4269
-1	-1	-4.22575
-1	-1	-2.86141
-1	-1	-3.90031
-1	-1	-2.0435
-1	-1	-4.74658
-1	-1	-3.94159
-1	-1	-5.84959
-1	-1	-3.07291
-1	-1	-3.99264
-1	-1	-4.96848
-1	-1	-2.48147
-1	-1	-4.24043
-1	-1	-2.95654
-1	-1	-3.47083
-1	-1	-5.27094
-1	-1	-3.7511
-1	-1	-2.11349
-1	-1	-1.72509
-1	-1	-0.904686
-1	-1	-4.07867
-1	-1	-3.19476
-1	-1	-3.64665
-1	-1	-6.41019
-1	-1	-2.66886
-1	-1	-3.08946
-1	-1	-2.26349
-1	-1	-3.59092
-1	-1	-4.17716
-1	-1	-2.95826
-1	-1	-2.67508
-1	-1	-3.04568
-1	-1	-3.00515
-1	-1	-0.00917992
-1	-1	-3.70036
-1	-1	-3.94379
-1	-1	-4.71571
-1	-1	-6.25663
-1	-1	-6.13578
-1	-1	-4.84922
-1	-1	-4.85648
-1	-1	-5.47943
-1	-1	-2.91598
-1	-1	-4.47632
-1	-1	-2.63244
-1	-1	-4.48929
-1	-1	-4.35841
-1	-1	-5.47602
-1	-1	-3.55292
-1	-1	-3.26652
-1	-1	-1.99847
-1	-1	-3.48739
-1	-1	-2.58846
-1	-1	-3.65944
-1	-1	-3.6344
-1	-1	-2.82175
-1	-1	-4.40792
-1	-1	-4.96885
-1	-1	-2.48284
-1	-1	-2.00951
-1	-1	-3.70045
-1	-1	-3.4272
-1	-1	-4.47948
-1	-1	-3.08764
-1	-1	-3.54389
-1	-1	-6.55347
-1	-1	-3.18638
-1	-1	-4.11519
-1	-1	-3.57046
-1	-1	-4.85251
-1	-1	-2.67591
-1	-1	-5.33621
-1	-1	-3.81711
-1	-1	-5.32046
-1	-1	-2.38115
-1	-1	-2.31234
-1	-1	-3.3732
-1	-1	-3.94844
-1	-1	-4.42763
-1	-1	-3.70036
-1	-1	-1.37804
-1	-1	-2.48339
-1	-1	-5.67038
-1	-1	-4.94228
-1	-1	-3.99715
-1	-1	-3.25222
-1	-1	-3.29491
-1	-1	-4.7015
-1	-1	-4.20257
-1	-1	-3.65295
-1	-1	-4.25223
-1	-1	-3.99232
-1	-1	-4.17338
-1	-1	-5.21309
-1	-1	-2.46939
-1	-1	-3.66306
-1	-1	-3.64877
-1	-1	-2.32941
-1	-1	-4.56174
-1	-1	-3.90199
-1	-1	-3.90631
-1	-1	-5.04038
-1	-1	-4.01141
-1	-1	-2.0679
-1	-1	-3.92103
-1	-1	-4.13881
-1	-1	-5.22958
-1	-1	-2.69505
-1	-1	-4.30278
-1	-1	-3.10019
-1	-1	-1.8598
-1	-1	-4.60978
-1	-1	-3.26666
-1	-1	-2.74321
-1	-1	-4.4081
-1	-1	-2.70285
-1	-1	-2.06217
-1	-1	-2.53332
-1	-1	-3.43124
-1	-1	-4.11519
-1	-1	-6.01059
-1	-1	-4.62466
-1	-1	-2.38115
-1	-1	-5.13352
-1	-1	-2.68143
-1	-1	-5.13945
-1	-1	-3.96723
-1	-1	-3.19383
-1	-1	-5.57274
-1	-1	-1.97401
-1	-1	-2.33224
-1	-1	-5.27108
-1	-1	-3.0776
-1	-1	-2.19865
-1	-1	-3.72741
-1	-1	-3.65147
-1	-1	-2.41931
-1	-1	-3.49136
-1	-1	-4.94837
-1	-1	-4.78601
-1	-1	-5.3578
-1	-1	-4.02661
-1	-1	-4.48155
-1	-1	-4.53869
-1	-1	-4.31255
-1	-1	-3.70856
-1	-1	-2.14608
-1	-1	-2.65257
-1	-1	-3.93056
-1	-1	-4.19252
-1	-1	-5.11718
-1	-1	-4.77836
-1	-1	-4.20257
-1	-1	-4.94071
-1	-1	-3.68215
-1	-1	-3.58007
-1	-1	-2.26687
-1	-1	-4.72913
-1	-1	-4.17539
-1	-1	-4.0402
-1	-1	-4.33421
-1	-1	-3.03257
-1	-1	-5.04681
-1	-1	-2.78601
-1	-1	-4.51135
-1	-1	-3.31256
-1	-1	-3.87986
-1	-1	-4.5505
-1	-1	-2.5737
-1	-1	-4.28207
-1	-1	-1.6427
-1	-1	-5.02471
-1	-1	-5.16837
-1	-1	-4.11109
-1	-1	-2.74184
-1	-1	-4.5766
-1	-1	-2.84138
-1	-1	-4.27603
-1	-1	-6.25663
-1	-1	-4.06726
-1	-1	-3.09326
-1	-1	-5.60535
-1	-1	-2.43474
-1	-1	-1.55905
-1	-1	-6.01002
-1	-1	-2.33224
-1	-1	-1.98459
-1	-1	-4.20056
-1	-1	-4.5757
-1	-1	-2.90692
-1	-1	-1.9481
-1	-1	-2.63661
-1	-1	-2.68492
-1	-1	-4.65234
-1	-1	-5.12335
-1	-1	-3.71767
-1	-1	-6.10375
-1	-1	-2.33609
-1	-1	-5.70206
-1	-1	-1.99019
-1	-1	-2.30495
-1	-1	-3.02292
-1	-1	-3.57256
-1	-1	-3.85136
-1	-1	-3.63845
-1	-1	-1.24571
-1	-1	-5.22182
-1	-1	-3.48681
-1	-1	-4.69216
-1	-1	-2.21847
-1	-1	-3.2652
-1	-1	-5.10051
-1	1	0.0304287
-1	-1	-3.76429
-1	-1	-2.67025
-1	-1	-4.81432
-1	-1	-6.03253
-1	-1	-3.27914
-1	-1	-3.95544
-1	-1	-3.99416
-1	-1	-2.64552
-1	-1	-3.05231
-1	-1	-3.34629
-1	-1	-2.52113
-1	-1	-3.38166
-1	-1	-4.21844
-1	-1	-3.51953
-1	-1	-4.34327
-1	-1	-5.61639
-1	-1	-3.40045
-1	-1	-3.87999
-1	-1	-3.19415
-1	-1	-3.77687
-1	-1	-4.12609
-1	-1	-3.06154
-1	-1	-2.71167
-1	-1	-3.81486
-1	-1	-3.2652
-1	-1	-3.08764
-1	-1	-3.46925
-1	-1	-4.72076
-1	-1	-4.3984
-1	-1	-4.07867
-1	-1	-5.14037
-1	-1	-6.23679
-1	-1	-4.13041
-1	-1	-2.75439
-1	-1	-3.30135
-1	-1	-5.24942
-1	-1	-3.61811
-1	-1	-3.14476
-1	-1	-3.92651
-1	-1	-2.00951
-1	-1	-4.82253
-1	-1	-3.43392
-1	-1	-3.97397
-1	-1	-4.60961
-1	-1	-1.37787
-1	-1	-4.22368
-1	-1	-3.41221
-1	-1	-4.63252
-1	-1	-3.6278
-1	-1	-1.08007
-1	-1	-1.15275
-1	-1	-3.11279
-1	-1	-3.24737
-1	-1	-1.9877
-1	-1	-5.00735
-1	-1	-3.5142
-1	-1	-5.15209
-1	-1	-3.25724
-1	-1	-4.41257
-1	-1	-1.22477
-1	-1	-4.81432
-1	-1	-3.34654
