label	predict	scores
-1	-1	-2.71798
-1	-1	-4.3683
-1	-1	-5.06253
-1	-1	-6.08722
-1	-1	-3.92149
-1	-1	-4.88416
-1	-1	-7.22405
-1	-1	-5.25028
-1	-1	-3.93782
-1	-1	-5.0092
-1	-1	-5.04149
-1	-1	-1.24726
-1	-1	-5.6707
-1	-1	-2.77271
-1	-1	-5.6829
-1	-1	-4.29174
-1	-1	-4.52317
-1	-1	-5.2992
-1	-1	-4.80453
-1	-1	-7.83555
-1	-1	-3.05621
-1	-1	-4.60448
-1	-1	-4.3454
-1	-1	-6.86786
-1	-1	-5.47925
-1	-1	-1.685
-1	-1	-5.0841
-1	-1	-2.50944
-1	-1	-5.87934
-1	-1	-5.24475
-1	-1	-6.0348
-1	-1	-5.0835
-1	-1	-0.00982863
-1	-1	-3.93595
-1	-1	-4.85292
-1	-1	-4.45052
-1	-1	-1.33046
-1	-1	-3.36378
-1	-1	-5.61226
-1	-1	-5.2992
-1	-1	-3.42977
-1	-1	-5.44947
-1	-1	-5.51398
-1	-1	-1.49109
-1	-1	-5.65192
-1	-1	-3.97971
-1	-1	-3.47804
-1	-1	-5.9905
-1	-1	-5.79577
-1	-1	-4.61591
-1	-1	-3.37623
-1	-1	-4.70488
-1	-1	-3.56857
-1	-1	-2.85775
-1	-1	-4.81155
-1	-1	-4.99334
-1	-1	-4.82596
-1	-1	-2.3015
-1	-1	-6.59064
-1	-1	-4.12001
-1	-1	-3.56773
-1	-1	-4.89198
-1	-1	-6.14125
-1	-1	-6.80331
-1	-1	-6.65933
-1	-1	-1.75202
-1	-1	-3.37968
-1	-1	-6.73273
-1	-1	-2.83899
-1	-1	-2.37346
-1	-1	-4.31161
-1	-1	-5.83159
-1	-1	-10.327
-1	-1	-5.87094
-1	-1	-5.51563
-1	-1	-3.43915
-1	-1	-4.13274
-1	-1	-7.91083
-1	-1	-2.53584
-1	-1	-5.63924
-1	-1	-7.7852
-1	-1	-4.6149
-1	-1	-4.5118
-1	-1	-4.98575
-1	-1	-3.7174
-1	-1	-3.47953
-1	-1	-2.87863
-1	-1	-4.9282
-1	-1	-5.00355
-1	-1	-2.79418
-1	-1	-5.98481
-1	-1	-4.88085
-1	-1	-5.61676
-1	-1	-5.50518
-1	-1	-1.87439
-1	-1	-4.91881
-1	-1	-5.32349
-1	-1	-6.4616
-1	-1	-2.98221
-1	-1	-8.53987
-1	-1	-2.42267
-1	-1	-3.33629
-1	-1	-6.59821
-1	-1	-4.76127
-1	-1	-4.35581
-1	-1	-1.98494
-1	-1	-2.89428
-1	-1	-5.48954
-1	-1	-5.11682
-1	-1	-4.64137
-1	-1	-1.92192
-1	-1	-5.63284
-1	-1	-6.0953
-1	-1	-4.11097
-1	-1	-4.89782
-1	-1	-6.21651
-1	-1	-3.84408
-1	-1	-0.400483
-1	-1	-4.28542
-1	-1	-5.14583
-1	-1	-6.80436
-1	-1	-4.28542
-1	-1	-4.38358
-1	-1	-4.66148
-1	-1	-3.27262
-1	-1	-6.40737
-1	-1	-2.09663
-1	-1	-4.1413
-1	-1	-1.89966
-1	-1	-4.57999
-1	-1	-4.88723
-1	-1	-5.88743
-1	-1	-4.50751
-1	-1	-4.65607
-1	-1	-1.93742
-1	-1	-3.43347
-1	-1	-5.11635
-1	-1	-6.97258
-1	-1	-2.95553
-1	-1	-3.49893
-1	-1	-4.84781
-1	-1	-4.82821
-1	-1	-2.55098
-1	-1	-5.57428
-1	-1	-4.01727
-1	-1	-1.93446
-1	-1	-5.35704
-1	-1	-5.73116
-1	-1	-6.21651
-1	-1	-6.02274
-1	-1	-2.65163
-1	-1	-1.13796
-1	-1	-6.58081
-1	-1	-6.04438
-1	-1	-3.66384
-1	-1	-2.8094
-1	-1	-2.8839
-1	-1	-5.36968
-1	-1	-7.89421
-1	-1	-4.87961
-1	-1	-5.23398
-1	-1	-3.56232
-1	-1	-6.23323
-1	-1	-6.39579
-1	-1	-6.45224
-1	-1	-5.4411
-1	-1	-5.99508
-1	-1	-6.57604
-1	-1	-3.1353
-1	-1	-6.43374
-1	-1	-4.33587
-1	-1	-5.86787
-1	-1	-1.77887
-1	-1	-3.66716
-1	-1	-5.45571
-1	-1	-5.63924
-1	-1	-4.80604
-1	-1	-5.85612
-1	-1	-2.50944
-1	-1	-6.07047
-1	-1	-7.45027
-1	-1	-4.84822
-1	-1	-4.23995
-1	-1	-5.87094
-1	-1	-3.16068
-1	-1	-4.91983
-1	-1	-5.21091
-1	-1	-2.17701
-1	-1	-6.72725
-1	-1	-4.15069
-1	-1	-5.41353
-1	-1	-2.22159
-1	-1	-4.59828
-1	-1	-5.05117
-1	-1	-3.33286
-1	-1	-7.06289
-1	-1	-5.85634
-1	-1	-8.71198
-1	-1	-4.67718
-1	-1	-6.31037
-1	-1	-6.81733
-1	-1	-6.81403
-1	-1	-4.92615
-1	-1	-3.16168
-1	-1	-5.63924
-1	-1	-5.74922
-1	-1	-5.74922
-1	-1	-3.12501
-1	-1	-4.20767
-1	-1	-6.56852
-1	-1	-6.36494
-1	-1	-6.06332
-1	-1	-7.72262
-1	-1	-4.88542
-1	-1	-6.96763
-1	-1	-4.93471
-1	-1	-4.12675
-1	-1	-6.19253
-1	-1	-4.91831
-1	-1	-6.42327
-1	-1	-6.00675
-1	-1	-4.01755
-1	-1	-5.42201
-1	-1	-5.12379
-1	-1	-4.51607
-1	-1	-3.22016
-1	-1	-2.59565
-1	1	0.732278
-1	-1	-4.36458
-1	-1	-5.25282
-1	-1	-4.63567
-1	-1	-5.47257
-1	1	0.26719
-1	-1	-5.80705
-1	-1	-5.29295
-1	-1	-3.43086
-1	-1	-5.2192
-1	-1	-4.98702
-1	-1	-4.91881
-1	-1	-5.71446
-1	-1	-0.796119
-1	-1	-5.54095
-1	-1	-5.07883
-1	-1	-5.48319
-1	-1	-1.83665
-1	-1	-5.819
-1	-1	-4.32525
-1	-1	-6.85173
-1	-1	-5.32422
-1	-1	-6.00514
-1	-1	-6.2381
-1	-1	-3.58742
-1	-1	-4.70488
-1	-1	-4.35138
-1	-1	-2.57432
-1	-1	-5.87094
-1	-1	-3.36378
-1	-1	-8.1254
-1	-1	-2.50151
-1	-1	-5.75908
-1	-1	-6.65391
-1	-1	-5.27524
-1	-1	-4.32175
-1	-1	-2.7356
-1	-1	-5.66611
-1	-1	-8.40299
-1	-1	-6.15115
-1	-1	-2.64225
-1	-1	-5.23851
-1	-1	-4.739
-1	-1	-6.46776
-1	-1	-7.31411
-1	-1	-7.14975
-1	-1	-2.50151
-1	-1	-4.36976
-1	-1	-4.441
-1	-1	-6.19377
-1	-1	-4.5118
-1	-1	-4.58254
-1	-1	-4.68276
-1	-1	-4.10284
-1	-1	-6.6435
-1	-1	-3.05058
-1	-1	-5.99899
-1	-1	-5.28805
-1	-1	-4.47345
-1	-1	-2.46315
-1	-1	-4.11995
-1	-1	-4.62915
-1	-1	-4.15737
-1	-1	-5.08597
-1	-1	-3.40718
-1	-1	-3.28465
-1	-1	-5.54159
-1	-1	-5.64496
-1	-1	-4.60191
-1	-1	-4.51685
-1	-1	-3.95327
-1	-1	-6.43696
-1	-1	-4.25131
-1	-1	-5.84096
-1	-1	-4.22593
-1	-1	-6.0153
-1	-1	-6.61573
-1	-1	-4.36315
-1	-1	-6.168
-1	-1	-4.01727
-1	-1	-4.98575
-1	-1	-2.03514
-1	-1	-4.55772
-1	-1	-4.09138
-1	-1	-3.16168
-1	-1	-5.12113
-1	-1	-3.45417
-1	-1	-4.57429
-1	-1	-4.89711
-1	-1	-7.0193
-1	-1	-4.53032
-1	-1	-4.20589
-1	-1	-5.47997
-1	-1	-5.1443
-1	-1	-3.64438
-1	-1	-3.53938
-1	-1	-5.96234
-1	-1	-3.83839
-1	-1	-3.46101
-1	-1	-7.27476
-1	-1	-4.97376
-1	-1	-4.9282
-1	-1	-4.53264
-1	-1	-4.59773
-1	-1	-5.02599
-1	-1	-3.80027
-1	-1	-3.74074
-1	-1	-5.7743
-1	-1	-2.06374
-1	-1	-5.08515
-1	-1	-4.81155
-1	-1	-5.84677
-1	-1	-4.3285
-1	-1	-4.346
-1	-1	-7.0053
-1	-1	-7.17811
-1	-1	-3.43886
-1	-1	-3.6788
-1	-1	-4.01809
-1	-1	-5.2131
-1	-1	-4.34116
-1	-1	-1.52295
-1	-1	-5.29833
-1	-1	-4.07747
-1	-1	-3.99268
-1	-1	-3.22016
-1	-1	-4.76788
-1	-1	-7.237
-1	-1	-4.2579
-1	-1	-4.35655
-1	-1	-3.3502
-1	-1	-3.681
-1	-1	-7.51956
-1	-1	-2.85293
-1	-1	-6.22283
-1	-1	-7.33938
-1	-1	-4.06741
-1	-1	-2.55571
-1	-1	-5.37005
-1	-1	-4.23209
-1	-1	-3.37961
-1	-1	-1.89966
-1	-1	-5.03304
-1	-1	-6.66162
-1	-1	-4.61724
-1	-1	-5.87415
-1	-1	-5.90045
-1	-1	-6.55368
-1	-1	-4.94525
-1	-1	-7.0968
-1	-1	-1.67456
-1	-1	-4.69901
-1	-1	-5.2115
-1	-1	-6.42441
-1	-1	-3.79897
-1	-1	-4.3758
-1	-1	-5.73687
-1	-1	-3.49893
-1	-1	-4.1413
-1	-1	-5.28539
-1	-1	-3.43347
-1	-1	-3.98719
-1	-1	-3.62193
-1	-1	-5.72862
-1	-1	-4.46712
-1	-1	-5.26829
-1	-1	-4.98702
-1	-1	-3.45375
-1	-1	-5.05778
-1	-1	-4.58205
-1	-1	-3.78325
-1	-1	-4.92507
-1	-1	-8.08704
-1	-1	-5.54185
-1	-1	-6.79363
-1	1	0.570635
-1	-1	-6.36593
-1	-1	-4.12086
-1	-1	-7.03518
-1	-1	-4.61591
-1	-1	-5.10685
-1	-1	-5.43025
-1	-1	-4.39979
-1	-1	-6.18703
-1	-1	-4.49926
-1	-1	-4.42973
-1	-1	-3.55182
-1	-1	-4.8594
-1	-1	-6.03622
-1	-1	-6.61573
-1	-1	-3.21568
-1	-1	-4.64539
-1	-1	-6.94668
-1	-1	-4.58738
-1	-1	-6.20252
-1	-1	-4.1413
-1	-1	-6.93559
-1	-1	-4.47977
-1	-1	-2.32806
-1	-1	-4.45736
-1	-1	-5.22952
-1	-1	-6.76608
-1	-1	-5.06666
-1	-1	-4.15069
-1	-1	-2.22317
-1	-1	-4.66158
-1	-1	-4.97107
-1	-1	-6.02848
-1	-1	-2.86847
-1	-1	-5.38405
-1	-1	-4.8609
-1	-1	-5.19377
-1	-1	-4.77008
-1	-1	-7.23487
-1	-1	-4.21194
-1	-1	-3.80869
-1	-1	-5.32574
-1	-1	-3.53538
-1	-1	-2.883
-1	-1	-4.47326
-1	-1	-3.45417
-1	-1	-5.11486
-1	-1	-5.23738
-1	-1	-4.71627
-1	-1	-2.94324
-1	-1	-3.2251
-1	-1	-4.50164
-1	-1	-4.76127
-1	-1	-3.70531
-1	-1	-6.23955
-1	-1	-5.73116
-1	-1	-4.65667
-1	-1	-5.93715
-1	-1	-3.9551
-1	-1	-4.17279
-1	-1	-5.19058
-1	-1	-4.17732
-1	-1	-5.36845
-1	-1	-6.29692
-1	-1	-2.81849
-1	-1	-3.65166
-1	-1	-7.99359
-1	-1	-3.15831
-1	-1	-2.76801
-1	-1	-5.00535
-1	-1	-4.18221
-1	-1	-4.4176
-1	-1	-4.8587
-1	-1	-5.26846
-1	-1	-3.98372
-1	-1	-5.79067
-1	-1	-5.87655
-1	-1	-5.38139
-1	-1	-3.11728
-1	-1	-2.18915
-1	-1	-6.1521
-1	-1	-2.75078
-1	-1	-2.10825
-1	-1	-3.33626
-1	-1	-4.90367
-1	-1	-2.40935
-1	-1	-5.34913
-1	-1	-5.45886
-1	-1	-4.93388
-1	-1	-7.1541
-1	-1	-4.9927
-1	-1	-2.9641
-1	-1	-5.54185
-1	-1	-4.08373
-1	-1	-2.42363
-1	-1	-2.53934
-1	-1	-5.09682
-1	-1	-3.19076
-1	-1	-6.36841
-1	-1	-5.96407
-1	-1	-4.27335
-1	-1	-5.14086
-1	-1	-6.10933
-1	-1	-3.52453
-1	-1	-5.70239
-1	-1	-4.22338
-1	-1	-6.26684
-1	-1	-5.68321
-1	-1	-7.50945
-1	-1	-5.25096
-1	-1	-5.83702
-1	-1	-2.86842
-1	-1	-4.61208
-1	-1	-4.41293
-1	-1	-2.41697
-1	-1	-4.11995
-1	-1	-4.14601
-1	-1	-3.22492
-1	-1	-4.30387
-1	-1	-6.6388
-1	-1	-4.73853
-1	-1	-2.37923
-1	-1	-6.6388
-1	-1	-4.2649
-1	-1	-5.66168
-1	-1	-6.02948
-1	-1	-4.27877
-1	-1	-4.46027
-1	-1	-3.85025
-1	-1	-5.3161
-1	-1	-2.52391
-1	-1	-6.01973
-1	-1	-5.18966
-1	-1	-2.8622
-1	-1	-7.08679
-1	-1	-4.83796
-1	-1	-4.97292
-1	-1	-6.22325
-1	-1	-4.21479
-1	-1	-6.53416
-1	-1	-5.55959
-1	-1	-4.98896
-1	-1	-4.61724
-1	-1	-7.30844
-1	-1	-5.90249
-1	-1	-7.04596
-1	-1	-6.831
-1	-1	-6.29104
-1	-1	-3.73137
-1	-1	-6.71906
-1	-1	-3.37904
-1	-1	-7.89634
-1	-1	-4.38347
-1	-1	-3.0347
-1	-1	-5.07314
-1	-1	-6.48495
-1	-1	-3.87329
-1	-1	-6.44653
-1	-1	-3.65166
-1	-1	-4.441
-1	-1	-4.22565
-1	-1	-5.2255
-1	-1	-4.7991
-1	-1	-4.51748
-1	-1	-0.566264
-1	-1	-5.40264
-1	-1	-0.367433
-1	-1	-5.07883
-1	-1	-4.25795
-1	-1	-6.29212
-1	-1	-1.77411
-1	-1	-4.4176
-1	-1	-8.02632
-1	-1	-5.59632
-1	-1	-5.20967
-1	-1	-5.82294
-1	-1	-4.61711
-1	-1	-6.73273
-1	-1	-5.12213
-1	-1	-3.56938
-1	-1	-5.17099
-1	-1	-3.37316
-1	-1	-4.48968
-1	-1	-2.46315
-1	-1	-4.86777
-1	-1	-6.22385
-1	-1	-4.19101
-1	-1	-3.98395
-1	-1	-5.16653
-1	-1	-5.35456
-1	-1	-4.49602
-1	-1	-4.95255
-1	-1	-5.75908
-1	-1	-4.02534
-1	-1	-4.59517
-1	-1	-4.3264
-1	-1	-5.382
-1	-1	-5.28503
-1	-1	-3.42167
-1	-1	-4.63001
-1	-1	-4.07888
-1	-1	-3.40469
-1	-1	-4.17262
-1	-1	-3.12262
-1	-1	-3.94131
-1	-1	-7.62134
-1	-1	-3.92644
-1	-1	-5.57522
-1	-1	-6.29315
-1	-1	-3.0878
-1	-1	-7.89421
-1	-1	-4.73704
-1	-1	-3.9089
-1	-1	-4.76133
-1	-1	-3.53538
-1	-1	-7.18641
-1	-1	-1.46465
-1	-1	-5.72026
-1	-1	-4.05626
-1	-1	-2.7045
-1	-1	-5.44025
-1	-1	-5.7
-1	-1	-3.19165
-1	-1	-7.21795
-1	-1	-4.37382
-1	-1	-4.40991
-1	-1	-2.00996
-1	-1	-5.69548
-1	-1	-5.37005
-1	-1	-6.78787
-1	-1	-5.17633
-1	-1	-4.80394
-1	-1	-5.73828
-1	-1	-2.99747
-1	-1	-3.57081
-1	-1	-6.286
-1	-1	-4.72548
-1	-1	-2.95931
-1	-1	-3.9875
-1	-1	-4.51607
-1	-1	-1.30717
-1	-1	-1.75202
-1	-1	-6.19312
-1	-1	-5.26447
-1	-1	-5.08847
-1	-1	-5.01046
-1	-1	-5.8673
-1	-1	-5.22952
-1	-1	-7.12607
-1	-1	-5.38139
-1	-1	-4.1413
-1	-1	-7.79533
-1	-1	-4.50747
-1	-1	-4.62223
-1	-1	-6.34249
-1	-1	-4.40703
-1	-1	-5.46491
-1	-1	-4.67741
-1	-1	-4.67941
-1	-1	-6.18549
-1	-1	-5.68964
-1	-1	-4.87079
-1	-1	-6.5348
-1	-1	-4.70435
-1	-1	-2.80638
-1	-1	-3.91862
-1	-1	-5.10992
-1	-1	-5.26034
-1	1	0.732278
-1	-1	-7.26948
-1	-1	-6.04161
-1	-1	-5.2255
-1	-1	-6.15062
-1	-1	-4.00125
-1	-1	-5.17606
-1	-1	-4.49095
-1	-1	-4.08083
-1	-1	-4.83142
-1	-1	-4.92188
-1	-1	-2.87863
-1	-1	-7.36102
-1	-1	-6.35377
-1	-1	-5.3336
-1	-1	-6.06063
-1	-1	-6.34249
-1	-1	-5.04149
-1	-1	-3.2341
-1	-1	-6.7026
-1	-1	-6.01146
-1	-1	-5.88743
-1	-1	-6.34013
-1	-1	-3.19165
-1	-1	-2.92925
-1	-1	-3.21644
-1	-1	-3.9503
-1	-1	-3.59017
-1	-1	-7.07941
-1	-1	-5.99802
-1	-1	-4.97292
-1	-1	-3.1388
-1	-1	-6.35158
-1	-1	-5.84045
-1	-1	-5.85634
-1	-1	-4.44337
-1	-1	-3.94888
-1	-1	-4.22456
-1	-1	-6.28292
-1	-1	-6.97883
-1	-1	-5.52226
-1	-1	-3.45488
-1	-1	-3.88085
-1	-1	-2.31986
-1	-1	-6.14758
-1	-1	-5.03584
-1	-1	-7.01074
-1	-1	-3.47369
-1	-1	-4.29962
-1	-1	-6.12152
-1	-1	-2.67005
-1	-1	-5.71529
-1	-1	-3.78398
-1	-1	-3.75191
-1	-1	-8.58471
-1	-1	-4.21862
-1	-1	-4.44752
-1	-1	-2.44991
-1	-1	-0.37607
-1	-1	-4.91881
-1	-1	-3.33322
-1	-1	-4.6314
-1	-1	-8.91715
-1	-1	-3.66716
-1	-1	-4.93497
-1	-1	-3.19799
-1	-1	-4.46712
-1	-1	-4.43568
-1	-1	-3.31848
-1	-1	-2.03417
-1	-1	-3.94131
-1	-1	-3.56512
-1	1	0.988766
-1	-1	-4.84501
-1	-1	-7.28427
-1	-1	-5.61306
-1	-1	-7.7852
-1	-1	-7.62134
-1	-1	-5.79105
-1	-1	-6.22283
-1	-1	-7.25878
-1	-1	-4.91485
-1	-1	-5.35558
-1	-1	-2.70481
-1	-1	-5.48239
-1	-1	-4.88085
-1	-1	-6.71177
-1	-1	-4.00399
-1	-1	-3.87204
-1	-1	-2.49313
-1	-1	-3.69839
-1	-1	-3.42747
-1	-1	-4.14437
-1	-1	-4.01768
-1	-1	-2.75385
-1	-1	-5.84677
-1	-1	-5.64726
-1	-1	-4.61966
-1	-1	-1.64507
-1	-1	-4.02007
-1	-1	-4.45736
-1	-1	-5.5335
-1	-1	-5.44657
-1	-1	-3.83839
-1	-1	-8.38439
-1	-1	-3.77695
-1	-1	-4.73704
-1	-1	-4.50179
-1	-1	-6.06438
-1	-1	-2.15842
-1	-1	-6.38138
-1	-1	-4.31879
-1	-1	-6.6388
-1	-1	-3.97623
-1	-1	-2.4483
-1	-1	-3.83866
-1	-1	-5.97238
-1	-1	-7.19833
-1	-1	-4.84501
-1	-1	-3.14161
-1	-1	-2.04913
-1	-1	-7.75231
-1	-1	-6.64967
-1	-1	-4.42345
-1	-1	-3.37623
-1	-1	-3.98623
-1	-1	-5.84819
-1	-1	-5.11929
-1	-1	-4.75607
-1	-1	-4.96148
-1	-1	-4.70245
-1	-1	-6.78455
-1	-1	-6.95218
-1	-1	-2.6906
-1	-1	-6.6447
-1	-1	-4.09904
-1	-1	-2.25611
-1	-1	-5.17633
-1	-1	-4.51685
-1	-1	-4.47345
-1	-1	-6.54035
-1	-1	-4.28108
-1	-1	-3.56046
-1	-1	-5.2151
-1	-1	-5.04398
-1	-1	-6.30127
-1	-1	-4.70265
-1	-1	-4.95443
-1	-1	-3.5477
-1	-1	-2.89766
-1	-1	-5.88743
-1	-1	-2.58117
-1	-1	-3.35654
-1	-1	-5.84045
-1	-1	-2.22317
-1	-1	-1.92246
-1	-1	-2.43958
-1	-1	-4.04222
-1	-1	-4.73704
-1	-1	-7.92012
-1	-1	-5.68127
-1	-1	-3.97623
-1	-1	-6.13561
-1	-1	-3.74295
-1	-1	-6.5348
-1	-1	-4.60149
-1	-1	-4.44598
-1	-1	-6.45591
-1	-1	-1.90599
-1	-1	-2.83908
-1	-1	-6.3818
-1	-1	-3.41322
-1	-1	-2.80564
-1	-1	-4.358
-1	-1	-4.64539
-1	-1	-2.53641
-1	-1	-3.95327
-1	-1	-6.17727
-1	-1	-5.36436
-1	-1	-6.32364
-1	-1	-4.41293
-1	-1	-5.61676
-1	-1	-7.66014
-1	-1	-4.92157
-1	-1	-5.05396
-1	-1	-2.43884
-1	-1	-3.29735
-1	-1	-6.63645
-1	-1	-4.96459
-1	-1	-6.45746
-1	-1	-6.43138
-1	-1	-5.11929
-1	-1	-6.1217
-1	-1	-4.37048
-1	-1	-4.05715
-1	-1	-2.0258
-1	-1	-6.3621
-1	-1	-5.61447
-1	-1	-5.35382
-1	-1	-6.08123
-1	-1	-4.40129
-1	-1	-6.19377
-1	-1	-3.53538
-1	-1	-5.87094
-1	-1	-3.18051
-1	-1	-4.91476
-1	-1	-6.19212
-1	-1	-2.80639
-1	-1	-4.54428
-1	-1	-1.87668
-1	-1	-6.20425
-1	-1	-6.07047
-1	-1	-5.78665
-1	-1	-2.81633
-1	-1	-6.16552
-1	-1	-4.90788
-1	-1	-5.0092
-1	-1	-7.7852
-1	-1	-5.28805
-1	-1	-4.54262
-1	-1	-7.40891
-1	-1	-2.61573
-1	-1	-1.39503
-1	-1	-8.01969
-1	-1	-2.83908
-1	-1	-2.00528
-1	-1	-5.17986
-1	-1	-5.57974
-1	-1	-3.03065
-1	-1	-2.37738
-1	-1	-3.59467
-1	-1	-3.08479
-1	-1	-5.56466
-1	-1	-5.46203
-1	-1	-6.39605
-1	-1	-7.722
-1	-1	-4.1148
-1	-1	-7.02378
-1	-1	-1.46465
-1	-1	-3.2341
-1	-1	-3.80659
-1	-1	-3.59521
-1	-1	-5.2283
-1	-1	-4.42244
-1	-1	-0.426808
-1	-1	-7.37625
-1	-1	-4.47849
-1	-1	-5.75908
-1	-1	-5.18744
-1	-1	-4.76133
-1	-1	-6.40737
-1	-1	-1.49628
-1	-1	-5.23156
-1	-1	-2.31317
-1	-1	-5.79678
-1	-1	-7.59085
-1	-1	-3.47388
-1	-1	-5.38304
-1	-1	-5.40264
-1	-1	-3.85373
-1	-1	-3.86217
-1	-1	-3.96916
-1	-1	-2.43959
-1	-1	-5.5952
-1	-1	-5.59067
-1	-1	-5.19377
-1	-1	-4.4556
-1	-1	-7.03518
-1	-1	-4.44753
-1	-1	-7.00155
-1	-1	-3.19076
-1	-1	-4.64199
-1	-1	-4.7112
-1	-1	-4.20274
-1	-1	-2.00419
-1	-1	-3.96102
-1	-1	-4.76133
-1	-1	-5.44657
-1	-1	-4.18018
-1	-1	-5.89027
-1	-1	-4.63303
-1	-1	-4.91881
-1	-1	-6.76131
-1	-1	-9.03848
-1	-1	-4.6678
-1	-1	-3.3584
-1	-1	-4.28582
-1	-1	-6.95657
-1	-1	-4.64683
-1	-1	-3.99221
-1	-1	-6.45547
-1	-1	-1.64507
-1	-1	-6.00573
-1	-1	-6.74756
-1	-1	-4.47593
-1	-1	-5.89375
-1	-1	-3.14793
-1	-1	-5.81915
-1	-1	-4.44173
-1	-1	-5.63197
-1	-1	-4.25131
-1	-1	-2.64582
-1	-1	-2.00477
-1	-1	-3.26214
-1	-1	-3.9883
-1	-1	-4.38023
-1	-1	-6.81394
-1	-1	-4.58045
-1	-1	-5.30024
-1	-1	-3.47539
-1	-1	-5.40054
-1	-1	-1.98494
-1	-1	-5.79678
-1	-1	-6.31412
-1	-1	-2.70561
-1	-1	-2.63412
